step,train_correct,train_total,train_accuracy,train_accurate_ce32,test_correct,test_total,test_accuracy,test_accurate_ce32,test_accurate_ce64,test_scheduled,grok_confirmed,grok_confirmation_step,joint_failure,elapsed_seconds
4288,3830,3830,1.0,0.0013482392532750964,,,,,,False,False,,False,579.0908087908756
4289,3830,3830,1.0,0.0013400084571912885,,,,,,False,False,,False,579.226908915909
4290,3830,3830,1.0,0.0013692170614376664,,,,,,False,False,,False,579.3547257909086
4291,3830,3830,1.0,0.0013367143692448735,,,,,,False,False,,False,579.4902607910335
4292,3830,3830,1.0,0.0013692115899175406,,,,,,False,False,,False,579.6153521658853
4293,3830,3830,1.0,0.0013847731752321124,,,,,,False,False,,False,579.7446222908329
4294,3830,3830,1.0,0.0012961189495399594,,,,,,False,False,,False,579.870465332875
4295,3830,3830,1.0,0.0013444265350699425,,,,,,False,False,,False,579.9963567908853
4296,3830,3830,1.0,0.0013827020302414894,,,,,,False,False,,False,580.1198807079345
4297,3830,3830,1.0,0.001299547147937119,,,,,,False,False,,False,580.2423704159446
4298,3830,3830,1.0,0.0013438108144327998,,,,,,False,False,,False,580.3649184159003
4299,3830,3830,1.0,0.0013597483048215508,,,,,,False,False,,False,580.4878674999345
4300,3830,3830,1.0,0.0012887631310150027,185,8939,0.020695827273744267,6.200525283813477,6.200525489485878,True,False,,False,580.7158326248173
4301,3830,3830,1.0,0.0013321673031896353,,,,,,False,False,,False,580.8351684999652
4302,3830,3830,1.0,0.0013330633519217372,,,,,,False,False,,False,580.960851874901
4303,3830,3830,1.0,0.0013116910122334957,,,,,,False,False,,False,581.0827214578167
4304,3830,3830,1.0,0.0013219300890341401,,,,,,False,False,,False,581.2020743328612
4305,3830,3830,1.0,0.0013170369202271104,,,,,,False,False,,False,581.3205426658969
4306,3830,3830,1.0,0.0013039754703640938,,,,,,False,False,,False,581.4425199578982
4307,3830,3830,1.0,0.0013090765569359064,,,,,,False,False,,False,581.5598519579507
4308,3830,3830,1.0,0.001279155840165913,,,,,,False,False,,False,581.6787646249868
4309,3830,3830,1.0,0.0012954184785485268,,,,,,False,False,,False,581.8047676249407
4310,3830,3830,1.0,0.0013117669150233269,,,,,,False,False,,False,581.9308493328281
4311,3830,3830,1.0,0.0013028907123953104,,,,,,False,False,,False,582.0519945409615
4312,3830,3830,1.0,0.0013003594940528274,,,,,,False,False,,False,582.1757491249591
4313,3830,3830,1.0,0.001314128516241908,,,,,,False,False,,False,582.2980115409009
4314,3830,3830,1.0,0.0013205648865550756,,,,,,False,False,,False,582.419431499904
4315,3830,3830,1.0,0.0013106639962643385,,,,,,False,False,,False,582.5393553748727
4316,3830,3830,1.0,0.001298508606851101,,,,,,False,False,,False,582.6650516658556
4317,3830,3830,1.0,0.0013429605169221759,,,,,,False,False,,False,582.7873842499685
4318,3830,3830,1.0,0.001304736826568842,,,,,,False,False,,False,582.9137730000075
4319,3830,3830,1.0,0.001300595118664205,,,,,,False,False,,False,583.0342561658472
4320,3830,3830,1.0,0.0013153537875041366,,,,,,False,False,,False,583.1646248749457
4321,3830,3830,1.0,0.0013178454246371984,,,,,,False,False,,False,583.2928528748453
4322,3830,3830,1.0,0.0013092660810798407,,,,,,False,False,,False,583.4190447910223
4323,3830,3830,1.0,0.0013013285351917148,,,,,,False,False,,False,583.5348099158145
4324,3830,3830,1.0,0.0013187461299821734,,,,,,False,False,,False,583.6519971659873
4325,3830,3830,1.0,0.001331132953055203,,,,,,False,False,,False,583.7646137909032
4326,3830,3830,1.0,0.0013210199540480971,,,,,,False,False,,False,583.9135777908377
4327,3830,3830,1.0,0.0013353110989555717,,,,,,False,False,,False,584.036560083041
4328,3830,3830,1.0,0.0013361062156036496,,,,,,False,False,,False,584.1453641250264
4329,3830,3830,1.0,0.0013232664205133915,,,,,,False,False,,False,584.2766112908721
4330,3830,3830,1.0,0.0013258130056783557,,,,,,False,False,,False,584.4254916249774
4331,3830,3830,1.0,0.0013013830175623298,,,,,,False,False,,False,584.5840733328369
4332,3830,3830,1.0,0.0013291172217577696,,,,,,False,False,,False,584.7415122909006
4333,3830,3830,1.0,0.0013018335448578,,,,,,False,False,,False,584.8887395828497
4334,3830,3830,1.0,0.0012888865312561393,,,,,,False,False,,False,585.0261353328824
4335,3830,3830,1.0,0.0013004227075725794,,,,,,False,False,,False,585.1370295409579
4336,3830,3830,1.0,0.0013001593761146069,,,,,,False,False,,False,585.2473392498214
4337,3830,3830,1.0,0.0012842868454754353,,,,,,False,False,,False,585.3614839159418
4338,3830,3830,1.0,0.0013135020853951573,,,,,,False,False,,False,585.5200005408842
4339,3830,3830,1.0,0.0012852090876549482,,,,,,False,False,,False,585.6794012498576
4340,3830,3830,1.0,0.0012944176560267806,,,,,,False,False,,False,585.8411221250426
4341,3830,3830,1.0,0.00131688651163131,,,,,,False,False,,False,585.9931765408255
4342,3830,3830,1.0,0.0012982739135622978,,,,,,False,False,,False,586.1536770828534
4343,3830,3830,1.0,0.001306794467382133,,,,,,False,False,,False,586.3073187498376
4344,3830,3830,1.0,0.0013166582211852074,,,,,,False,False,,False,586.4538242500275
4345,3830,3830,1.0,0.0013020903570577502,,,,,,False,False,,False,586.5968032910023
4346,3830,3830,1.0,0.001324876444414258,,,,,,False,False,,False,586.7430078329053
4347,3830,3830,1.0,0.001296849688515067,,,,,,False,False,,False,586.8863791248295
4348,3830,3830,1.0,0.0012936684070155025,,,,,,False,False,,False,587.0370480830316
4349,3830,3830,1.0,0.001303203171119094,,,,,,False,False,,False,587.1833946248516
4350,3830,3830,1.0,0.0012939462903887033,,,,,,False,False,,False,587.3258055408951
4351,3830,3830,1.0,0.0012990563409402966,,,,,,False,False,,False,587.477779999841
4352,3830,3830,1.0,0.0012847734615206718,,,,,,False,False,,False,587.6019801248331
4353,3830,3830,1.0,0.0012823872966691852,,,,,,False,False,,False,587.7118641249835
4354,3830,3830,1.0,0.001263417536392808,,,,,,False,False,,False,587.8301993329078
4355,3830,3830,1.0,0.0012797025265172124,,,,,,False,False,,False,587.9518579158466
4356,3830,3830,1.0,0.0012903900351375341,,,,,,False,False,,False,588.0707217080053
4357,3830,3830,1.0,0.0012835285160690546,,,,,,False,False,,False,588.1940138749778
4358,3830,3830,1.0,0.0013097964692860842,,,,,,False,False,,False,588.3076813749503
4359,3830,3830,1.0,0.0012935780687257648,,,,,,False,False,,False,588.4214674159884
4360,3830,3830,1.0,0.0012948146322742105,,,,,,False,False,,False,588.5274713749532
4361,3830,3830,1.0,0.001305763958953321,,,,,,False,False,,False,588.6373940829653
4362,3830,3830,1.0,0.001309578656218946,,,,,,False,False,,False,588.7483984578867
4363,3830,3830,1.0,0.0013042239006608725,,,,,,False,False,,False,588.8686217078939
4364,3830,3830,1.0,0.0013039283221587539,,,,,,False,False,,False,588.9818647908978
4365,3830,3830,1.0,0.0013054526643827558,,,,,,False,False,,False,589.1171383329201
4366,3830,3830,1.0,0.0013088767882436514,,,,,,False,False,,False,589.2637106659822
4367,3830,3830,1.0,0.0013105791294947267,,,,,,False,False,,False,589.4121882079635
4368,3830,3830,1.0,0.0012894212268292904,,,,,,False,False,,False,589.5540216248482
4369,3830,3830,1.0,0.0013219371903687716,,,,,,False,False,,False,589.6953486658167
4370,3830,3830,1.0,0.0013088176492601633,,,,,,False,False,,False,589.8490269579925
4371,3830,3830,1.0,0.0013109545689076185,,,,,,False,False,,False,589.9713927078992
4372,3830,3830,1.0,0.0012989901006221771,,,,,,False,False,,False,590.0869865829591
4373,3830,3830,1.0,0.0013142350362613797,,,,,,False,False,,False,590.226435582852
4374,3830,3830,1.0,0.0013250072952359915,,,,,,False,False,,False,590.3754537079949
4375,3830,3830,1.0,0.001306741964071989,,,,,,False,False,,False,590.5327122078743
4376,3830,3830,1.0,0.0012781297555193305,,,,,,False,False,,False,590.6852140829433
4377,3830,3830,1.0,0.0012994477292522788,,,,,,False,False,,False,590.8274804158136
4378,3830,3830,1.0,0.0012924503535032272,,,,,,False,False,,False,590.967446415918
4379,3830,3830,1.0,0.0012805795995518565,,,,,,False,False,,False,591.0974122909829
4380,3830,3830,1.0,0.0013020365731790662,,,,,,False,False,,False,591.2081165409181
4381,3830,3830,1.0,0.0012906829360872507,,,,,,False,False,,False,591.3527590830345
4382,3830,3830,1.0,0.0012682959204539657,,,,,,False,False,,False,591.4977558748797
4383,3830,3830,1.0,0.0012775309151038527,,,,,,False,False,,False,591.6345475828275
4384,3830,3830,1.0,0.0012661340879276395,,,,,,False,False,,False,591.7834669998847
4385,3830,3830,1.0,0.0012634630547836423,,,,,,False,False,,False,591.9474848329555
4386,3830,3830,1.0,0.001275273971259594,,,,,,False,False,,False,592.1000255828258
4387,3830,3830,1.0,0.0012498028809204698,,,,,,False,False,,False,592.2500748748425
4388,3830,3830,1.0,0.0012611638521775603,,,,,,False,False,,False,592.4006944999564
4389,3830,3830,1.0,0.0012579712783917785,,,,,,False,False,,False,592.5402048330288
4390,3830,3830,1.0,0.0012525448109954596,,,,,,False,False,,False,592.6708843749948
4391,3830,3830,1.0,0.001255272189155221,,,,,,False,False,,False,592.780464499956
4392,3830,3830,1.0,0.0012607913231477141,,,,,,False,False,,False,592.8877179578412
4393,3830,3830,1.0,0.0012687069829553366,,,,,,False,False,,False,592.9913062078413
4394,3830,3830,1.0,0.0012635017046704888,,,,,,False,False,,False,593.0946922500152
4395,3830,3830,1.0,0.0012737701181322336,,,,,,False,False,,False,593.2072598328814
4396,3830,3830,1.0,0.0013042661594226956,,,,,,False,False,,False,593.3227682078723
4397,3830,3830,1.0,0.0012582241324707866,,,,,,False,False,,False,593.4819386659656
4398,3830,3830,1.0,0.0012956307036802173,,,,,,False,False,,False,593.6251801659819
4399,3830,3830,1.0,0.0012691234005615115,,,,,,False,False,,False,593.7435685410164
4400,3830,3830,1.0,0.0012749783927574754,186,8939,0.0208076966103591,6.21742582321167,6.217426368816898,True,False,,False,593.9802728749346
4401,3830,3830,1.0,0.0012627524556592107,,,,,,False,False,,False,594.1259319158271
4402,3830,3830,1.0,0.0012681027874350548,,,,,,False,False,,False,594.2741143328603
4403,3830,3830,1.0,0.0012686009285971522,,,,,,False,False,,False,594.4113047078717
4404,3830,3830,1.0,0.001263177371583879,,,,,,False,False,,False,594.5533918750007
4405,3830,3830,1.0,0.0012817707611247897,,,,,,False,False,,False,594.6954510000069
4406,3830,3830,1.0,0.0012647403636947274,,,,,,False,False,,False,594.8331267079338
4407,3830,3830,1.0,0.0012846329482272267,,,,,,False,False,,False,594.9735102499835
4408,3830,3830,1.0,0.0012636353494599462,,,,,,False,False,,False,595.1216592909768
4409,3830,3830,1.0,0.0012517677387222648,,,,,,False,False,,False,595.2792856658343
4410,3830,3830,1.0,0.0012489722575992346,,,,,,False,False,,False,595.4234685830306
4411,3830,3830,1.0,0.001260765129700303,,,,,,False,False,,False,595.5607155000325
4412,3830,3830,1.0,0.001249354681931436,,,,,,False,False,,False,595.6947817499749
4413,3830,3830,1.0,0.0012502976460382342,,,,,,False,False,,False,595.831718957983
4414,3830,3830,1.0,0.0012730952585116029,,,,,,False,False,,False,595.9768883748911
4415,3830,3830,1.0,0.001251440611667931,,,,,,False,False,,False,596.1182032499928
4416,3830,3830,1.0,0.0012569741811603308,,,,,,False,False,,False,596.2364737079479
4417,3830,3830,1.0,0.0012646844843402505,,,,,,False,False,,False,596.3724900409579
4418,3830,3830,1.0,0.0012360317632555962,,,,,,False,False,,False,596.5091530829668
4419,3830,3830,1.0,0.0012443183222785592,,,,,,False,False,,False,596.659034457989
4420,3830,3830,1.0,0.0012366438750177622,,,,,,False,False,,False,596.8012940830085
4421,3830,3830,1.0,0.0012280463706701994,,,,,,False,False,,False,596.9510786249302
4422,3830,3830,1.0,0.001221056329086423,,,,,,False,False,,False,597.0896924159024
4423,3830,3830,1.0,0.001234449096955359,,,,,,False,False,,False,597.2393176660407
4424,3830,3830,1.0,0.0012248368002474308,,,,,,False,False,,False,597.3789113748353
4425,3830,3830,1.0,0.0012301270617172122,,,,,,False,False,,False,597.5129333329387
4426,3830,3830,1.0,0.0012515181442722678,,,,,,False,False,,False,597.6537188750226
4427,3830,3830,1.0,0.0012512545799836516,,,,,,False,False,,False,597.7956031658687
4428,3830,3830,1.0,0.001262271893210709,,,,,,False,False,,False,597.9345800830051
4429,3830,3830,1.0,0.0012795939110219479,,,,,,False,False,,False,598.0471831248142
4430,3830,3830,1.0,0.0012806529412046075,,,,,,False,False,,False,598.1544108749367
4431,3830,3830,1.0,0.001259743352420628,,,,,,False,False,,False,598.2836587498896
4432,3830,3830,1.0,0.00126881233882159,,,,,,False,False,,False,598.4302202500403
4433,3830,3830,1.0,0.0012647315161302686,,,,,,False,False,,False,598.5562140829861
4434,3830,3830,1.0,0.0012836558744311333,,,,,,False,False,,False,598.7023984999396
4435,3830,3830,1.0,0.0012735757045447826,,,,,,False,False,,False,598.8439515409991
4436,3830,3830,1.0,0.0012783868005499244,,,,,,False,False,,False,598.9525118749589
4437,3830,3830,1.0,0.0012813168577849865,,,,,,False,False,,False,599.0614203328732
4438,3830,3830,1.0,0.0012784745777025819,,,,,,False,False,,False,599.1700408749748
4439,3830,3830,1.0,0.0012772617628797889,,,,,,False,False,,False,599.2762652498204
4440,3830,3830,1.0,0.0012643237132579088,,,,,,False,False,,False,599.3830776249524
4441,3830,3830,1.0,0.0012590906117111444,,,,,,False,False,,False,599.5284823328257
4442,3830,3830,1.0,0.0012519154697656631,,,,,,False,False,,False,599.6703674579039
4443,3830,3830,1.0,0.0012586601078510284,,,,,,False,False,,False,599.8032728328835
4444,3830,3830,1.0,0.0012795005459338427,,,,,,False,False,,False,599.9395292499103
4445,3830,3830,1.0,0.0012756972573697567,,,,,,False,False,,False,600.0865959578659
4446,3830,3830,1.0,0.0012713928008452058,,,,,,False,False,,False,600.2230107500218
4447,3830,3830,1.0,0.0012916747946292162,,,,,,False,False,,False,600.3479424999095
4448,3830,3830,1.0,0.0012819780968129635,,,,,,False,False,,False,600.4739915409591
4449,3830,3830,1.0,0.0012474452378228307,,,,,,False,False,,False,600.5977003329899
4450,3830,3830,1.0,0.0012451877119019628,,,,,,False,False,,False,600.7318005829584
4451,3830,3830,1.0,0.0012437828117981553,,,,,,False,False,,False,600.856813415885
4452,3830,3830,1.0,0.001226244494318962,,,,,,False,False,,False,600.9786549999844
4453,3830,3830,1.0,0.001229963731020689,,,,,,False,False,,False,601.1074157080147
4454,3830,3830,1.0,0.0012269043363630772,,,,,,False,False,,False,601.2345199158881
4455,3830,3830,1.0,0.0012365201255306602,,,,,,False,False,,False,601.3568241659086
4456,3830,3830,1.0,0.0012289771111682057,,,,,,False,False,,False,601.4820742909797
4457,3830,3830,1.0,0.0012277212226763368,,,,,,False,False,,False,601.6115340830293
4458,3830,3830,1.0,0.0012354018399491906,,,,,,False,False,,False,601.7394598328974
4459,3830,3830,1.0,0.0012370467884466052,,,,,,False,False,,False,601.8800585828722
4460,3830,3830,1.0,0.001216948963701725,,,,,,False,False,,False,601.9959587908816
4461,3830,3830,1.0,0.0012328760931268334,,,,,,False,False,,False,602.1058885408565
4462,3830,3830,1.0,0.001229450455866754,,,,,,False,False,,False,602.2177109578624
4463,3830,3830,1.0,0.0012346466537564993,,,,,,False,False,,False,602.3543546658475
4464,3830,3830,1.0,0.0012224982492625713,,,,,,False,False,,False,602.4973300828133
4465,3830,3830,1.0,0.001231072237715125,,,,,,False,False,,False,602.6430657079909
4466,3830,3830,1.0,0.0012222370132803917,,,,,,False,False,,False,602.7745385828894
4467,3830,3830,1.0,0.0012012624647468328,,,,,,False,False,,False,602.9087920829188
4468,3830,3830,1.0,0.0012168699176982045,,,,,,False,False,,False,603.0399563328829
4469,3830,3830,1.0,0.0012190273264423013,,,,,,False,False,,False,603.1814862499014
4470,3830,3830,1.0,0.001206018729135394,,,,,,False,False,,False,603.312059541
4471,3830,3830,1.0,0.0012093367986381054,,,,,,False,False,,False,603.4533410409931
4472,3830,3830,1.0,0.001210356131196022,,,,,,False,False,,False,603.5993937498424
4473,3830,3830,1.0,0.0012329388409852982,,,,,,False,False,,False,603.7389555829577
4474,3830,3830,1.0,0.0012118800077587366,,,,,,False,False,,False,603.8916541659273
4475,3830,3830,1.0,0.0012032055528834462,,,,,,False,False,,False,604.0302792908624
4476,3830,3830,1.0,0.0012288357829675078,,,,,,False,False,,False,604.1686739998404
4477,3830,3830,1.0,0.0012231487780809402,,,,,,False,False,,False,604.3087969159242
4478,3830,3830,1.0,0.0012159262550994754,,,,,,False,False,,False,604.4416085409466
4479,3830,3830,1.0,0.0012116660363972187,,,,,,False,False,,False,604.5492207908537
4480,3830,3830,1.0,0.0012214587768539786,,,,,,False,False,,False,604.6811829160433
4481,3830,3830,1.0,0.0012273943284526467,,,,,,False,False,,False,604.8245374159887
4482,3830,3830,1.0,0.0012184312799945474,,,,,,False,False,,False,604.946104040835
4483,3830,3830,1.0,0.0012262272648513317,,,,,,False,False,,False,605.0538158328272
4484,3830,3830,1.0,0.0012257513590157032,,,,,,False,False,,False,605.1693321659695
4485,3830,3830,1.0,0.0012130809482187033,,,,,,False,False,,False,605.3277284579817
4486,3830,3830,1.0,0.0012232068693265319,,,,,,False,False,,False,605.4873163748998
4487,3830,3830,1.0,0.0012137388112023473,,,,,,False,False,,False,605.6427064999007
4488,3830,3830,1.0,0.001210142974741757,,,,,,False,False,,False,605.7521878748666
4489,3830,3830,1.0,0.0011993211228400469,,,,,,False,False,,False,605.9078743748832
4490,3830,3830,1.0,0.0012048042844980955,,,,,,False,False,,False,606.0529319578782
4491,3830,3830,1.0,0.0012133268173784018,,,,,,False,False,,False,606.1932664159685
4492,3830,3830,1.0,0.001195160555653274,,,,,,False,False,,False,606.343444207916
4493,3830,3830,1.0,0.0011913045309484005,,,,,,False,False,,False,606.4911082908511
4494,3830,3830,1.0,0.0012149354442954063,,,,,,False,False,,False,606.6397231249139
4495,3830,3830,1.0,0.0012003377778455615,,,,,,False,False,,False,606.7868913749699
4496,3830,3830,1.0,0.0012149534886702895,,,,,,False,False,,False,606.9328835830092
4497,3830,3830,1.0,0.001208215020596981,,,,,,False,False,,False,607.0733636249788
4498,3830,3830,1.0,0.0011981938732787967,,,,,,False,False,,False,607.2123942079488
4499,3830,3830,1.0,0.0011947131715714931,,,,,,False,False,,False,607.3369317909237
4500,3830,3830,1.0,0.0011911855544894934,167,8939,0.018682179214677255,6.234419345855713,6.234419422771255,True,False,,False,607.6013125828467
4501,3830,3830,1.0,0.001189303700812161,,,,,,False,False,,False,607.729026540881
4502,3830,3830,1.0,0.0011986525496467948,,,,,,False,False,,False,607.8787713749334
4503,3830,3830,1.0,0.0012005474418401718,,,,,,False,False,,False,608.0411417910364
4504,3830,3830,1.0,0.0011969745391979814,,,,,,False,False,,False,608.1735249578487
4505,3830,3830,1.0,0.0011896619107574224,,,,,,False,False,,False,608.2982855408918
4506,3830,3830,1.0,0.0011927473824471235,,,,,,False,False,,False,608.469657874899
4507,3830,3830,1.0,0.001190048293210566,,,,,,False,False,,False,608.5971202498768
4508,3830,3830,1.0,0.0011698472080752254,,,,,,False,False,,False,608.7151536659803
4509,3830,3830,1.0,0.0011949328472837806,,,,,,False,False,,False,608.8218765829224
4510,3830,3830,1.0,0.0012088571675121784,,,,,,False,False,,False,608.9330536248162
4511,3830,3830,1.0,0.0011704410426318645,,,,,,False,False,,False,609.0476807910018
4512,3830,3830,1.0,0.0011941726552322507,,,,,,False,False,,False,609.1549435828347
4513,3830,3830,1.0,0.0012023577000945807,,,,,,False,False,,False,609.2558374160435
4514,3830,3830,1.0,0.0011974762892350554,,,,,,False,False,,False,609.3686382079031
4515,3830,3830,1.0,0.0011755562154576182,,,,,,False,False,,False,609.4700510408729
4516,3830,3830,1.0,0.0011911704204976559,,,,,,False,False,,False,609.6221402499359
4517,3830,3830,1.0,0.0011972812935709953,,,,,,False,False,,False,609.7530399579555
4518,3830,3830,1.0,0.0011967734899371862,,,,,,False,False,,False,609.8901755409315
4519,3830,3830,1.0,0.001186235691420734,,,,,,False,False,,False,610.0406375830062
4520,3830,3830,1.0,0.0011896326905116439,,,,,,False,False,,False,610.1528287078254
4521,3830,3830,1.0,0.0011821736115962267,,,,,,False,False,,False,610.2569992078934
4522,3830,3830,1.0,0.0012003328884020448,,,,,,False,False,,False,610.3662002908532
4523,3830,3830,1.0,0.001190090668387711,,,,,,False,False,,False,610.475085582817
4524,3830,3830,1.0,0.0011853124015033245,,,,,,False,False,,False,610.5867787909228
4525,3830,3830,1.0,0.0011862514074891806,,,,,,False,False,,False,610.6975760408677
4526,3830,3830,1.0,0.0011830308940261602,,,,,,False,False,,False,610.8068319158629
4527,3830,3830,1.0,0.0011881479294970632,,,,,,False,False,,False,610.914703332819
4528,3830,3830,1.0,0.0011934899957850575,,,,,,False,False,,False,611.0208107079379
4529,3830,3830,1.0,0.0011933469213545322,,,,,,False,False,,False,611.1363344579004
4530,3830,3830,1.0,0.0011777840554714203,,,,,,False,False,,False,611.2499389159493
4531,3830,3830,1.0,0.0011727624805644155,,,,,,False,False,,False,611.3725283748936
4532,3830,3830,1.0,0.001175454119220376,,,,,,False,False,,False,611.5272230829578
4533,3830,3830,1.0,0.0011733968276530504,,,,,,False,False,,False,611.6895841660444
4534,3830,3830,1.0,0.0011815867619588971,,,,,,False,False,,False,611.8387164578307
4535,3830,3830,1.0,0.0011688610538840294,,,,,,False,False,,False,611.9536565409508
4536,3830,3830,1.0,0.0011631331872195005,,,,,,False,False,,False,612.0708242908586
4537,3830,3830,1.0,0.001175143290311098,,,,,,False,False,,False,612.1909762909636
4538,3830,3830,1.0,0.001170707168057561,,,,,,False,False,,False,612.3147089579143
4539,3830,3830,1.0,0.001170152798295021,,,,,,False,False,,False,612.4250568749849
4540,3830,3830,1.0,0.0011722231283783913,,,,,,False,False,,False,612.5370433749631
4541,3830,3830,1.0,0.0011801706859841943,,,,,,False,False,,False,612.6573542079423
4542,3830,3830,1.0,0.001194119919091463,,,,,,False,False,,False,612.8046802498866
4543,3830,3830,1.0,0.0011744907824322581,,,,,,False,False,,False,612.9502809578553
4544,3830,3830,1.0,0.0011735402513295412,,,,,,False,False,,False,613.091408124892
4545,3830,3830,1.0,0.0011952646309509873,,,,,,False,False,,False,613.2200851249509
4546,3830,3830,1.0,0.0011611991794779897,,,,,,False,False,,False,613.3517359578982
4547,3830,3830,1.0,0.0011862823739647865,,,,,,False,False,,False,613.4812849999871
4548,3830,3830,1.0,0.001186931855045259,,,,,,False,False,,False,613.6140990408603
4549,3830,3830,1.0,0.0011841088999062777,,,,,,False,False,,False,613.7563375828322
4550,3830,3830,1.0,0.001199754187837243,,,,,,False,False,,False,613.9081210410222
4551,3830,3830,1.0,0.0011684460332617164,,,,,,False,False,,False,614.0197422499768
4552,3830,3830,1.0,0.0011795952450484037,,,,,,False,False,,False,614.1269813750405
4553,3830,3830,1.0,0.0011769498232752085,,,,,,False,False,,False,614.2626689160243
4554,3830,3830,1.0,0.001163359498605132,,,,,,False,False,,False,614.3714754579123
4555,3830,3830,1.0,0.001164065208286047,,,,,,False,False,,False,614.4804612910375
4556,3830,3830,1.0,0.0011874487390741706,,,,,,False,False,,False,614.5914749999065
4557,3830,3830,1.0,0.0011935303919017315,,,,,,False,False,,False,614.6924570000265
4558,3830,3830,1.0,0.0011920478427782655,,,,,,False,False,,False,614.7996341248509
4559,3830,3830,1.0,0.0011888026492670178,,,,,,False,False,,False,614.9052267498337
4560,3830,3830,1.0,0.0011770857963711023,,,,,,False,False,,False,615.0128372909967
4561,3830,3830,1.0,0.0011777764884755015,,,,,,False,False,,False,615.1513527499046
4562,3830,3830,1.0,0.0011663237819448113,,,,,,False,False,,False,615.3055545408279
4563,3830,3830,1.0,0.0011653354158625007,,,,,,False,False,,False,615.4475382908713
4564,3830,3830,1.0,0.0011696543078869581,,,,,,False,False,,False,615.5955168749206
4565,3830,3830,1.0,0.0011484230635687709,,,,,,False,False,,False,615.7437514578924
4566,3830,3830,1.0,0.0011810048017650843,,,,,,False,False,,False,615.8962208749726
4567,3830,3830,1.0,0.0011781834764406085,,,,,,False,False,,False,616.0405996248592
4568,3830,3830,1.0,0.001165891415439546,,,,,,False,False,,False,616.1556915410329
4569,3830,3830,1.0,0.0011893553892150521,,,,,,False,False,,False,616.2601609579287
4570,3830,3830,1.0,0.0012038886779919267,,,,,,False,False,,False,616.3892211660277
4571,3830,3830,1.0,0.0012071956880390644,,,,,,False,False,,False,616.525240625022
4572,3830,3830,1.0,0.001176747726276517,,,,,,False,False,,False,616.6339687078726
4573,3830,3830,1.0,0.001178764388896525,,,,,,False,False,,False,616.7379822498187
4574,3830,3830,1.0,0.0011918190866708755,,,,,,False,False,,False,616.8457142079715
4575,3830,3830,1.0,0.0011755307205021381,,,,,,False,False,,False,616.9516488749068
4576,3830,3830,1.0,0.001163044827990234,,,,,,False,False,,False,617.0603754159529
4577,3830,3830,1.0,0.0011858611833304167,,,,,,False,False,,False,617.193222832866
4578,3830,3830,1.0,0.001161863561719656,,,,,,False,False,,False,617.3524446659721
4579,3830,3830,1.0,0.0011804653331637383,,,,,,False,False,,False,617.5019211659674
4580,3830,3830,1.0,0.0011814594035968184,,,,,,False,False,,False,617.6547154998407
4581,3830,3830,1.0,0.0011653269175440073,,,,,,False,False,,False,617.7948922079522
4582,3830,3830,1.0,0.0011692134430631995,,,,,,False,False,,False,617.9360935830045
4583,3830,3830,1.0,0.0011953698704019189,,,,,,False,False,,False,618.0875977498945
4584,3830,3830,1.0,0.0011755313025787473,,,,,,False,False,,False,618.2318577079568
4585,3830,3830,1.0,0.0011716766748577356,,,,,,False,False,,False,618.3416234999895
4586,3830,3830,1.0,0.0011752551654353738,,,,,,False,False,,False,618.4595314159524
4587,3830,3830,1.0,0.0011707288213074207,,,,,,False,False,,False,618.6040702080354
4588,3830,3830,1.0,0.0011586047476157546,,,,,,False,False,,False,618.7465599998832
4589,3830,3830,1.0,0.0011688730446621776,,,,,,False,False,,False,618.8862540828995
4590,3830,3830,1.0,0.0011740524787455797,,,,,,False,False,,False,619.0286844158545
4591,3830,3830,1.0,0.0011698452290147543,,,,,,False,False,,False,619.1531335408799
4592,3830,3830,1.0,0.001174789504148066,,,,,,False,False,,False,619.3154290828388
4593,3830,3830,1.0,0.001166868256404996,,,,,,False,False,,False,619.4538957909681
4594,3830,3830,1.0,0.001160766463726759,,,,,,False,False,,False,619.5972143749241
4595,3830,3830,1.0,0.0011795838363468647,,,,,,False,False,,False,619.7459319999907
4596,3830,3830,1.0,0.0011586407199501991,,,,,,False,False,,False,619.8878384998534
4597,3830,3830,1.0,0.0011611012741923332,,,,,,False,False,,False,620.033335832879
4598,3830,3830,1.0,0.0011606210609897971,,,,,,False,False,,False,620.1539597909432
4599,3830,3830,1.0,0.0011622934835031629,,,,,,False,False,,False,620.2878426660318
4600,3830,3830,1.0,0.0011218307772651315,182,8939,0.020360219263899765,6.250553131103516,6.250553402627804,True,False,,False,620.5380568748806
4601,3830,3830,1.0,0.0011335237650200725,,,,,,False,False,,False,620.6712073748931
4602,3830,3830,1.0,0.0011455750791355968,,,,,,False,False,,False,620.8053207909688
4603,3830,3830,1.0,0.0011475462233647704,,,,,,False,False,,False,620.9347458749544
4604,3830,3830,1.0,0.0011481945402920246,,,,,,False,False,,False,621.0687756659463
4605,3830,3830,1.0,0.001140655018389225,,,,,,False,False,,False,621.2132894159295
4606,3830,3830,1.0,0.0011470976751297712,,,,,,False,False,,False,621.3411634999793
4607,3830,3830,1.0,0.0011574678355827928,,,,,,False,False,,False,621.4624096660409
4608,3830,3830,1.0,0.001130199059844017,,,,,,False,False,,False,621.5859207080211
4609,3830,3830,1.0,0.001130023505538702,,,,,,False,False,,False,621.7111941250041
